0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.1479e-05,0,0
0,0,0,0,0,0,4.2434e-05,0,0,0,0,0,0,0.00024984,0,0
6.9689e-05,0,0,0,0,0,0.00014732,0,0,0,0,0,0,4.055e-05,0,0
0.00016834,0,0,0,0,0,0.00017134,0,0,0,0,0,0,0,0,0
0.00016562,0,0,0,0,0,1.8415e-05,0,0,0,0,0,0,0.00019621,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029824,0,0
0,0,0,0,0,0,0,0,0,0,2.5429e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00010619,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.4771e-05,0,0,0,0,9.1564e-06,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.2322e-05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.3056e-06,0,0,8.8872e-05,0,0,0,0,0,0,0,0,0
0,0,0,1.6528e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.526e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.4158e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.571e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.1748e-06,0,0,0,3.759e-06,0,0,0,0,0,0,0
7.9644e-05,0,0,0,0.00031765,0,3.5228e-05,0,0.00022084,0,0,0,0,0.00071289,0,0
0.00081092,0,0,0,9.4594e-05,0,0.00015853,0,0.00017291,0,0,0,0,0.0022106,0,0
0.0014227,0,0,8.9252e-05,9.1091e-05,0,0.00017294,0,0.00019829,0,0,0,0,0.003414,0,0
0.0022816,0,0,0.00014655,1.051e-05,0,4.964e-05,0,9.8674e-05,0,0,0,0,0.0040341,0,0
0.0023323,0,0,6.8316e-05,0,0,6.5653e-05,0,7.2361e-05,0,0,0,0,0.0023362,0,0
0.0015684,0,0,0,0,1.7536e-05,0,0,1.2217e-05,0,0,0,0,0.0011236,0,0
