0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.4712e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00030362,0,0,0,0,0,0,0,5.4667e-05
0,0,0,0,8.1107e-05,0,0,0,0,0,0,0,4.9278e-05,0,0,0,0,0,0,0,0.00018979
0,0,0,0,0.00019487,0,0,0,0,0,0,0,1.5896e-06,0,0,0,0,0,0,0,0.00022073
0,0,0,0,5.7933e-05,0,0,0,0,0,0,0,0.00044191,0,0,0,0,0,0,0,2.3723e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00036243,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9306e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00014072,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.6077e-05,0,0,0,0,1.1127e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.3584e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.7809e-05,0,0,0,0,0,0,3.439e-06,0,0,0,0,0,0,0,0,0,0,5.2604e-05
0,0,0,0,0,0,0,0,0,1.7195e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.6682e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.5536e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
