0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1411e-05,0,0,0
6.7701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033084,0,0,0
0,0,0,0,0,0,0.00011964,0,0.00020337,0,0,0,0,0,0,0,0,5.3696e-05,0,0,0
0,0,0,0,0,0,0.00028744,0,0.00023653,0,0,0,0,0,0,0,0,1.7321e-06,0,0,0
0,0,0,0,0,0,8.5454e-05,0,2.5422e-05,0,0,0,0,0,0,0,0,0.00048154,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039493,0,0,0
0,0,0,0,3.0422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00012741,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.1719e-05,0,0,0,0,0,0,1.2125e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9286e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5147e-05,0,7.7655e-05,3.3787e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.6894e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.4913e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
