0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.1303e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0003304,0,0,6.6981e-05,0,0,0,0,0,0,0,0,0
0,0.00011722,0,0,0,5.3625e-05,0,0,0,0,0,0,0.0001996,0,0,0,0,0
0,0.00028163,0,0,0,1.7298e-06,0,0,0,0,0,0,0.00023215,0,0,0,0,0
0,8.3729e-05,0,0,0,0.0004809,0,0,0,0,0,0,2.4951e-05,0,0,0,0,0
0,0,0,0,0,0.00039441,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.8289e-05,0,0,0,0,0,0
0,0,0,0.00010498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.4375e-05,0,1.2109e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.9194e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.4454e-05,0,0,0,0,7.0723e-05,0,0,0,3.3205e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6603e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5419e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4312e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
