0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.2593e-05,0,0,0
0,0,0,5.4941e-05,0,0,0,0,0,0,0,0,0.00029501,0,0,0
0,0,0,0.00019074,0,0,8.0976e-05,0,0,0,0,0,4.7881e-05,0,0,0
0,0,0,0.00022184,0,0,0.00019455,0,0,0,0,0,1.5445e-06,0,0,0
0,0,0,2.3842e-05,0,0,5.784e-05,0,0,0,0,0,0.00042938,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00035215,0,0,0
0,0,0,0,0,0,0,2.7286e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00010486,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.4335e-05,0,0,0,1.0812e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.1781e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00011507,0,0,0,0,0,0,3.1754e-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5877e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.387e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.2812e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.5263e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.7118e-06,0,0,0,0,0,0,7.7458e-06
0,0,0,0,0,0,8.7286e-05,0,0.00021807,0,0,0,0.00084949,0,0,0.00034967
0,0,0,0.00016793,0,0,0.00084342,0,0.00017075,0,0,0,0.0027554,0,0,0.00012946
0,0,0,0.00022391,0,0,0.0012735,0,0.0001958,0,8.5735e-05,0,0.0045888,0,0,8.631e-05
0,0,0,6.4271e-05,0,0,0.0017152,0,9.7436e-05,0,0.00014077,0,0.006138,0,0,9.9588e-06
0,0,0,8.5004e-05,0,0,0.0015606,0,7.1453e-05,0.00010462,6.5624e-05,0,0.0042397,0,0,0
0,0,1.7492e-05,0,0,0,0.0013703,0,1.2064e-05,2.7325e-05,0,0,0.0019368,0,0,0
