0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.1303e-05,0,0,0,0,0,0
0,0,0,6.696e-05,0,0,0,0,0,0,0,0.0003304,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00019983,0,0,0,5.3625e-05,0,0,0,0,0.00011718,0
0,0,0,0,0,0,0,0.00023241,0,0,0,1.7298e-06,0,0,0,0,0.00028153,0
0,0,0,0,0,0,0,2.4978e-05,0,0,0,0.0004809,0,0,0,0,8.3697e-05,0
0,0,0,0,0,0,0,0,0,0,0,0.00039441,0,0,0,0,0,0
0,0,0,0,0,2.8289e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00010503,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.2109e-05,3.4392e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.9194e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0786e-05,0,0,6.4433e-05,0,0,0,0,0,0,0,0,0,3.3215e-06,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.6607e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.5429e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.4322e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
