0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0003051,5.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9519e-05,0.00019094,0,0,0,0,0,0,0,0,0,0,0,7.8391e-05,0,0,0
1.5974e-06,0.00022207,0,0,0,0,0,0,0,0,0,0,0,0.00018834,0,0,0
0.00044407,2.3868e-05,0,0,0,0,0,0,0,0,0,0,0,5.5993e-05,0,0,0
0.0003642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6941e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00012214,0,0,0,0
1.1182e-05,0,0,0,0,0,0,0,0,0,0,0,3.9994e-05,0,0,0,0
6.3895e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00011519,0,0,0,0,0,0,3.2276e-06,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.6138e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.4428e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.3352e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.1075e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,8.2386e-06,0,0,0,0,4.3237e-06,0,0,0,0
0.00087057,4.566e-05,0,0,0,0,0,0.00032013,0,0,0,0.00011147,0.00012755,8.9589e-05,0,0,0
0.0027012,0.00020547,0,8.8086e-07,0,0,0,9.5332e-05,0,0,0,0.00017531,0,0.00091015,0,0,0
0.0043321,0.00022415,0,4.4043e-06,0,0,0,9.1801e-05,8.7146e-05,0,0,0.00020103,0,0.0014915,0,0,0
0.0055972,6.4339e-05,0,0,0,0,0,1.0592e-05,0.00014309,0,0,0.00010004,0,0.0021389,0,0,0
0.0036532,5.0849e-05,0,0.00011803,0,0,0,3.8839e-05,6.6704e-05,0,0,7.3363e-05,0,0.0019771,0,0,0
0.0016916,0,0,3.083e-05,1.764e-05,0,0,0,0,0,0,1.2386e-05,0,0.0015251,0,0,0
0.00045845,0,0,0,6.9457e-05,0,0,0,0,0,0,0,0,0.00075845,0,0,0
4.1532e-05,0,0,0,0,0,0,0,0,0,0,0,0.00017295,0.00031458,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00024429,6.1084e-06,0,0,0
0,0,0,0,0,0,0,0.00010828,7.5311e-06,0,0,0,0.00011566,0,0,0,2.6941e-05
0.00010223,0,0,0,0,0,0,5.8847e-06,0.00011404,0,0,0,0.0002605,0,0,0,1.768e-05
6.709e-05,0,0,0,0,0,0,0,2.5821e-05,0,0,1.048e-05,0.0002324,0,0,2.9626e-05,0
8.6259e-05,0.00010066,0,4.14e-05,0,0,0,6.1201e-05,8.8222e-05,0,0,8.1938e-05,0.00027131,0,0,6.8029e-05,0
5.5908e-05,0,0,7.9277e-06,0,0,0,0.00015418,0,0,1.1793e-05,0.00016959,0.0005945,0,0,0,0
0,0,0,0,0,0,0,0,1.0759e-05,0,0.00016782,0.00010195,0.00049722,0,0,0,0
0,0,0,0,0,0,0,0,1.0759e-05,0,0,3.811e-06,4.8641e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.5213e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00020977,0,0,0,0,9.9785e-06,0,0,0,0,0,3.536e-05
0,0,0,0,2.4255e-05,0,0,0,0,0,5.8057e-05,3.0488e-05,5.5127e-05,0,0,0,0.00012123
0,0,0,0,0.00034839,0,0,0,8.1767e-05,0,0.00010614,0,9.7283e-05,0,0,0,1.6838e-05
0.00058784,0.00018887,0,0,0.00015545,0,0,2.2362e-05,2.0442e-05,0,1.9957e-05,5.2402e-05,0.00030266,0.00033392,0,6.4738e-05,0.00014902
0.0058288,0.00056764,0,0.0001471,0,0,0,2.2362e-05,7.7463e-05,0,0,0.000121,0.00014268,0.001241,0,0.00047511,7.998e-05
0.020921,0.00052301,0,0.0004739,0,0,0,3.4131e-05,1.829e-05,0,0,7.1457e-05,4.2156e-05,0.0047116,7.6385e-05,0.00085805,0
0.03611,0.00064443,0,0.00059722,0,4.0168e-05,0,8.3563e-05,0,0,3.2657e-05,0.00049829,0.00013836,0.0059577,0,0.00019641,0
0.037836,0.00045037,0,0.0004924,0,0.00020679,0,0.00036603,0,0,0,0.00049163,9.5121e-05,0.005751,0,0,0
0.026941,0.00057179,0,0.00041929,0,0,0,0.00020361,4.0883e-05,0,0,0.00048114,0,0.0067609,0,3.2917e-06,0
0.012555,0.00039952,0,0.0003312,0,0,0,0.00017066,1.3986e-05,0,0,7.4315e-05,0,0.0057052,8.7915e-05,0,0
0.0051819,1.0377e-05,0,0,0,0,0,0.0003778,7.5311e-06,0,4.3543e-05,0,0,0.0036671,0.00018015,0,0
0.0018482,0,0,0,0,0,0,5.2962e-05,1.1835e-05,0,8.1643e-06,0,8.8635e-05,0.0019811,0,0,0
0.00067889,0,0,0,0,0,0,0.00016006,0.00010221,0,0.00022225,0,0.00085284,0.00097734,0,6.1446e-05,0
0,6.5377e-05,0,0,0,0,0,0.0010522,0.00016138,7.1999e-06,0.0009017,3.4299e-05,0.0021575,0.000282,0,4.8279e-05,0
5.1116e-05,0.00011207,0,0,0,0,1.8837e-05,0.0015241,4.7339e-05,0.0001692,0.0014532,8.5749e-06,0.0034179,0.00019954,0,0.00013935,0
0,0.00035698,0,0,0,0,2.7078e-05,0.0013217,5.3794e-06,0.00015,0.0016192,0.00028583,0.0070573,0.00019343,0,0.00044548,0
0,0.00019405,0,0,3.969e-05,0,4.7092e-06,0.0021585,0,0,0.0020002,0.00030012,0.012712,0.00022397,0,0.0006364,3.1992e-05
0,8.3018e-06,0,3.1711e-05,7.6072e-05,0,0.00023546,0.0020349,0,4.92e-05,0.0025554,0.00054403,0.014959,0.00013031,0,0.000519,7.5771e-06
0,0,0,2.7307e-05,2.7562e-05,0,0.00084177,0.00087682,8.1767e-05,0,0.0027314,0.00076602,0.012035,3.0542e-06,0,0.0005596,0
0,0,0,0,0,0,0.00095008,0.00020243,8.0691e-05,0,0.0015984,0.00061548,0.007708,0,0,0.00069346,0
0,8.6131e-05,0,0,0,0,0.00030845,0,0,0,0.00010341,0.00019055,0.0028752,0,0,0.00058264,0
0,1.5566e-05,0,0,0,0,0,0,0,0,9.525e-05,5.6213e-05,0.0008042,0,0,3.0723e-05,0
0,0,0,0,0,0,0,0,0,4.32e-05,0,0,6.2693e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.4332e-05,0,0,0,0,0,0,0,0,0,4.1795e-05,0,0
0,0,0,0,0.00018301,0.00010711,0,0,0,0,1.7236e-05,0,0,0,0.00012106,0,8.419e-06
0.00016134,0,0,0,0.00016978,0.00010563,0,0,0,0,0.000127,0,7.7826e-05,0,0.00023204,7.6807e-05,7.7455e-05
0.00025239,0,0,2.4664e-05,0.00037595,0,0.00013774,0,0.00025498,0,0.00016056,9.0512e-05,0.00027347,0.00024535,0.00038625,0.0020639,4.2095e-06
0.0017108,0.00017122,2.9342e-06,6.166e-05,0.00020065,5.9508e-05,0.00030021,0.00015653,0.00035827,6.12e-05,0.00023676,0.00058214,1.5133e-05,0.0020473,0,0.0086343,0.00018353
0.019346,0.00083848,4.4013e-05,0.0011108,0.00028003,0.00057128,0.00015658,0.00042252,7.1008e-05,0.0002376,0.00032476,0.0010014,0.00013511,0.0053143,0,0.014479,0.00015575
0.064711,0.002339,0.00019512,0.0022779,6.615e-05,0.00092386,0.00058865,0.00038251,0,0.00065039,0.00061413,0.0016311,0.00039994,0.012662,0,0.017777,9.4293e-05
0.10045,0.0032522,0.00038878,0.0021916,4.1895e-05,0.0011113,0.00091358,0.00070734,4.6263e-05,0.0005448,0.00054791,0.0018979,0.00024861,0.017187,0.00026807,0.012962,2.0206e-05
0.099477,0.0037825,0.00017312,0.0016807,4.9612e-05,0.00084501,0.00076289,0.00094626,0,0.000588,0.00025491,0.0017969,0.00029293,0.019095,0.00070332,0.0088383,0.00019953
0.070567,0.0026379,0,0.00067033,5.8432e-05,0.0005802,8.1233e-05,0.00087918,0.00012373,0.000492,0.00046446,0.0011843,0.00050803,0.021088,0.00067882,0.0043824,0.00012965
0.037265,0.00071914,0,0.00027659,5.8432e-05,0.00037936,0,0.0012346,0.00026789,0.0006144,0.00049258,0.00031155,0.00055992,0.022422,0.00052316,0.0027168,2.0206e-05
0.018089,6.1226e-05,0.00037264,6.0779e-05,0,0.00033622,0,0.0012358,0.00021518,0.00064559,0.0010577,2.5725e-05,0.00033617,0.020002,0.00062837,0.0012432,0
0.0089437,2.283e-05,0.00036971,3.7877e-05,0,0,0,0.0010263,0.0002765,0.0005592,0.0016501,0,0.00052316,0.017488,0.00067449,0.00056069,0
0.00465,0,0.00038145,0.00014358,4.41e-05,0,4.4737e-05,0.0021562,0.00019796,0.0017532,0.0036902,0,0.0024094,0.015905,0.0012769,0.00068029,1.6838e-05
0.002059,0,0.0004636,0.00015239,0.00025137,0,0.00013774,0.0054857,0,0.0027708,0.0080137,6.6693e-06,0.0068271,0.010339,0.0023146,0.0014934,4.2095e-06
0.0006709,4.1509e-06,0.00055016,8.8086e-06,0.0003991,9.5213e-05,0.00048387,0.0096462,0,0.0023568,0.018667,0.00017436,0.015759,0.0052288,0.0033869,0.0028188,0
0.00053353,0.00017641,0.00048708,0.00021141,0.00063063,0.00064566,0.001567,0.012569,0,0.00096359,0.032098,0.00043637,0.030616,0.0034482,0.005628,0.0053282,0
0.00038337,0.00021273,0.00072915,0.00013829,0.00090956,0.00040763,0.004522,0.0152,0.00013556,0.000282,0.042463,0.00095276,0.047109,0.0021766,0.006657,0.0056399,2.1047e-05
0.0001805,0,0.00063379,0.00013389,0.00063063,0.00026779,0.0068895,0.015265,8.9298e-05,7.7999e-05,0.043185,0.0014063,0.060584,0.00093254,0.0056741,0.0054105,5.0514e-06
0,0.00023453,0.0003521,0.00013653,0.0001345,0,0.0064033,0.0088694,0.00024422,0.0002916,0.032455,0.0019655,0.053618,0.00011708,0.0046681,0.0058878,0
0,0.0007233,0.00024061,0,5.5125e-06,0,0.0051177,0.0027128,0.00020442,0.0003048,0.016119,0.0021256,0.034264,0,0.0021618,0.0045174,0
0,0.00050537,8.6559e-05,1.4094e-05,0,0,0.002809,0.00073559,0.00035504,0,0.003536,0.0010785,0.014132,0,8.6473e-05,0.0033565,0
9.5843e-05,0.00016604,0,0,0,0,0.0011832,0.0001989,0.00021733,0,0.00053793,0.00060405,0.0035724,0,0,0.0012607,4.6304e-05
0,0.00035075,0,0,0,0,0.00010831,0.00026717,0,0,0,0,0.00016862,0,0,0.0002787,0
0,0,0,0,0,0,0,4.4724e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.3803e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0002657,0.00024696,0,0,0,0,0,0,0,0,1.4412e-05,0,0
0,0,0.00014084,0,0.00027893,0.0001205,0,0.00011181,0,0,0.00012972,0,1.8376e-05,0,4.0354e-05,0,6.7352e-06
0.0003067,7.2641e-06,0.00020539,0,8.1585e-05,0.00038383,0,0.00022833,3.4428e-05,7.6799e-05,0.00083638,0.00041064,0.00023456,0.00042759,3.4589e-05,0.0015647,0.00038054
0.00083064,9.7546e-05,0.00013057,0,0.00045423,0.00076765,0.00034142,0.00052256,0.00026251,0,0.0031641,0.0013834,0.00026158,0.0026887,0.00034013,0.014168,0.0001246
0.0071067,0.0013615,0.00087439,0.0010315,0.00066811,0.00081972,0.00056863,0.0013747,0.00021518,0.0005556,0.0067682,0.0024667,0.00054694,0.0082809,0.00066152,0.040177,0.00034265
0.05169,0.0043792,0.0014026,0.0051504,0.00074859,0.0010875,0.001089,0.0013641,0.00013664,0.0011088,0.0091939,0.0044837,0.0015219,0.017464,0.0006399,0.061447,0.0008158
0.13476,0.0094153,0.0023151,0.0077445,0.00048289,0.0016603,0.0012209,0.0019149,9.8981e-05,0.002124,0.009144,0.0069733,0.0013922,0.034033,6.3414e-05,0.067835,0.00085958
0.19785,0.012035,0.003813,0.0064805,0.00076954,0.0022836,0.001959,0.0020985,8.607e-06,0.002322,0.0078894,0.0089703,0.00087987,0.047233,0.00043237,0.051294,0.0011349
0.19592,0.011716,0.0067971,0.004902,0.00074529,0.0030513,0.0014551,0.0026846,2.7973e-05,0.002202,0.0051734,0.0084091,0.0011663,0.060094,0.00043525,0.031666,0.0011004
0.14297,0.0093883,0.014125,0.0023986,0.00027893,0.0033235,0.00091358,0.0041534,0.0001248,0.0026412,0.0043035,0.0053507,0.0011317,0.069528,0.0010924,0.019195,0.00067352
0.083174,0.005281,0.02524,0.00067474,0.00033516,0.0034455,0.00047798,0.0051409,0.00024853,0.0042456,0.0035097,0.0029698,0.00072205,0.079259,0.0014888,0.011963,0.00033339
0.049113,0.0033882,0.041977,0.00052235,6.2842e-05,0.0029709,0.00032847,0.0040746,0.0001517,0.0082571,0.0033809,0.0012853,0.0011393,0.083216,0.0044635,0.0082722,0.00044705
0.028908,0.0025819,0.064934,0.00092226,2.205e-05,0.0025216,0.00012244,0.0048149,0.00027004,0.015575,0.0051344,0.00056404,0.0013295,0.079368,0.01218,0.0054446,4.0411e-05
0.016645,0.0014196,0.088359,0.0011821,0.00058101,0.0018998,0.00010007,0.010365,0.00017214,0.020931,0.014375,0.00034299,0.0043431,0.067275,0.032393,0.0034794,2.0206e-05
0.0083176,0.00083226,0.10007,0.0013424,0.0014145,0.0016454,0.00064045,0.023318,0.00017429,0.022971,0.037897,0.00015911,0.013094,0.04643,0.065323,0.0059416,5.0514e-06
0.0035446,0.00034349,0.10124,0.0011072,0.0022744,0.0018715,0.0021203,0.041365,0.0003034,0.016208,0.075704,0.00068027,0.03414,0.028532,0.11048,0.010779,0
0.0020383,0.00022415,0.087646,0.0010438,0.0032325,0.0027909,0.0063374,0.056564,0.00026144,0.0073907,0.11862,0.001614,0.06972,0.014795,0.14571,0.019332,0
0.00078431,0.00048877,0.062211,0.00079101,0.0036592,0.0020203,0.013024,0.061705,0.00014202,0.00243,0.14808,0.0025896,0.11201,0.0064097,0.15811,0.025476,1.5154e-05
0.00013099,0.00034037,0.035538,0.00043074,0.0029745,0.0010012,0.018195,0.053121,0.00051427,0.00092399,0.15043,0.0036596,0.14255,0.002144,0.1321,0.027591,1.6838e-06
0,0.0012276,0.01436,0.00053028,0.0013131,0.00031539,0.021062,0.033029,0.0010576,0.000384,0.11599,0.0047686,0.13169,0.00046933,0.08654,0.024706,0
0,0.0019385,0.0046228,0.00013918,0.00014112,0,0.02109,0.015605,0.0019463,0.000276,0.057931,0.006151,0.092495,8.1445e-05,0.036417,0.018558,0
8.1466e-05,0.0023878,0.001715,0.00018762,0,0,0.014447,0.008501,0.003715,0,0.015049,0.0050982,0.043596,8.1445e-06,0.0079455,0.010381,2.2731e-05
0.00051915,0.0025435,0.0010974,1.9379e-05,0,0,0.0056628,0.0050291,0.0014589,7.0799e-05,0.0012836,0.002401,0.011541,0,0.00062693,0.0036495,0.00016922
0.00034344,0.001706,0,0,0,0,0.00080762,0.0036826,0.00036257,0.0001092,2.7214e-06,0.00062692,0.00031239,0.00023415,0,0.00042244,0
2.5558e-05,0.00062679,0,0,0,0,0,0.0016771,8.8222e-05,0,0,0,0,0,0,0,0
0,0.00015047,0,0,0,0,0,8.2386e-06,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.1823e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00014773,0.00022315,0,0,0,0,4.0821e-05,0,0,0,0,0,0
