0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.0678e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00012467,0,0,0,0,0,0,4.7066e-05,0,0,0,0,0,0,0
0,0,0,2.0234e-05,0,0,0,0,0,6.6879e-05,0.0001634,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00016155,0.00019004,0,0,0,0,0,0,0
0,0,0,9.7909e-05,0,0,0,0,0,0.00015895,2.0425e-05,0,0,0,0,0,0,0
0,0,0,0.00010639,0,0,0,0,0,5.6457e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8631e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00011588,0,0,0,0,0
0,0,0,4.5691e-06,0,0,0,0,0,0,0,0,3.7944e-05,0,0,0,0,0
0,0,0,2.6109e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4813e-05,0,0,0,0,0,0,0,0,0,5.3282e-05,0,0,0,0,0,3.3224e-06,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6612e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5439e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4332e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
