0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.3972e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00021933,0,0,0,0,0,0,0,0,0,0,0,3.4056e-05
0,0.00024689,0,0,0,0,0,0,0,0,0,0,6.4966e-05,0
0,0.00024574,0,0,0,0,0,0,0,0,0,0,0.00015693,0
0,0.00019866,0,0,0,0,0,0,0,0,0,0,0.0001544,0
0,0.00018718,0,0,0,0,0,0,0,0,0,0,5.4841e-05,0
0,0,0,0,0,0,0,0,0,0,0,2.4296e-05,0,0
6.2555e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0483e-05,8.0384e-06,0,0,0,0,0,0,0,0,0,0,0,0
0,4.5933e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.9412e-06,0,0,0,0,7.1325e-05
0,0,0,0,0,0,0,0,1.4706e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.1373e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,3.0392e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1036e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2143e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.4979e-06
1.7715e-05,0.0006224,0,0,0,0,0,0.00013638,0,0,0.00018737,0,7.6778e-05,0.0001208
0,0.0014837,0,0,0,0,0,0.00012362,0,0,0,0,0.0010918,0.00017928
0,0.0024241,0,0,0,0,0,0.00014176,7.9412e-05,0,0,0,0.0018798,8.8031e-05
0,0.0027813,0,0,0,0,0,7.0544e-05,0.00013039,0,0,0,0.0027184,2.0562e-05
0,0.0014193,0,0,0,0,0,5.1732e-05,6.0784e-05,0,0,0,0.0026796,2.1205e-05
0,0.00051905,0,0,1.5817e-05,0,0,8.734e-06,0,0,0,0,0.0018055,0
0,0.00024345,0,0,6.2279e-05,0,0,0,0,0,0,0,0.00069184,0
0,2.9857e-05,0,0,0,0,8.3525e-05,0,0,0,0.00014492,0,0.00026071,0
0,0,0,0,0,0,0,0,0,0,0.00033082,0,5.0623e-06,0
0,0,0,0,0,0,0,0,6.8627e-06,0,0.00015663,2.4296e-05,0,5.9116e-05
7.3626e-05,7.3494e-05,0,0,0,0,0,4.7701e-05,0.00010392,0,5.4161e-05,1.5944e-05,0,3.2128e-06
0.00013009,4.823e-05,0,0,0,0,0,1.2093e-05,2.3529e-05,0,0,0,0,0
0.00022088,0.00011598,0,0,5.1404e-05,0,0,0,8.0392e-05,0,0,0,0,6.2329e-05
0.000279,5.0527e-05,0,0,0.0001295,0,0,0.00012429,0,0,7.6119e-05,0,0,0
0.00019874,0,0,0,0,0,0,9.1371e-05,9.8039e-06,0,0.0003762,0,0,0
2.325e-05,0,0,0,0,0,0,4.7029e-06,9.8039e-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.8906e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0.00019587,0,0,0,0,0,0,1.6102e-05,3.1889e-05,0,0
2.8233e-05,0,0,0,2.1748e-05,0,4.3816e-05,0,0,0,9.3684e-05,0.00010933,0,0
4.9822e-05,0,0,0,0.00031238,0,0,0,7.451e-05,0,0.00017127,1.5185e-05,0,0
0.00012566,0.00023082,0,0,0.00013939,0,0,0.0001122,1.8627e-05,0,3.2204e-05,0.00013439,0.00041764,0.00012916
0.00031443,0.0037195,0,0,0,8.9707e-06,0,5.3076e-05,7.0588e-05,0,0,7.213e-05,0.0015524,0.00035598
0.00036758,0.012743,0.00012373,0,0,6.4865e-05,0,0,1.6667e-05,0,0,0,0.0062789,0.00022875
0.00021368,0.021843,2.1518e-05,3.7507e-05,0,0.00022289,0.00015336,0.00014982,0,0,5.2697e-05,0,0.0087248,0.00015165
6.7537e-05,0.022116,0,0.00019309,0,0.00036504,0.0001205,0.00016998,0,0,0,0,0.0088522,0.00032128
2.0483e-05,0.015428,0,0,0,0.00038022,0,0.00013101,3.7255e-05,0,0,0,0.0088244,0.0003457
1.7715e-05,0.0063388,8.2036e-05,0,0,0.00016078,0,1.6124e-05,6.2745e-05,0,0,0,0.006845,0.00030522
0,0.0020659,0.000234,0,0,0,0,0,2.3529e-05,0,7.0263e-05,0,0.0042582,0.00017028
0,0.00064651,0,0,0,0,0,0,1.0784e-05,0,0.00013321,0,0.002143,2.8915e-05
0.00014891,0.00023311,0,0,1.384e-05,0,0,5.9794e-05,9.3137e-05,0,0.0010891,0,0.00098714,7.8393e-05
0.00043954,0,0,0,0.00023824,4.1403e-06,0.00019991,0.00029225,0.00014706,0,0.0027622,0,0.00015271,0.00039839
0.00098759,3.6747e-05,0,0,0.00041914,9.7297e-05,0.000178,0.00054084,4.3137e-05,0,0.0040343,0,1.6874e-06,0.00039453
0.0018855,5.1675e-05,0.00020711,0,0.00015817,5.6584e-05,0.00014925,0.001773,4.902e-06,0,0.0049843,0,7.9309e-05,0.00046971
0.0029218,7.579e-05,0.0012642,0,8.6004e-05,0,0.00024236,0.0034546,0,0,0.0062403,2.8852e-05,0.00018562,0.000622
