0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1375e-05,0,0,0
0,0,0,0,0,0,0,0,0,6.7679e-05,0,0,0,0,0,0,0.00033069,0,0,0
0,0,0,0,0,0.00020257,0,0,0,0,0,0,0,0,0,0,5.3673e-05,0,0,0.00011805
0,0,0,0,0,0.0002356,0,0,0,0,0,0,0,0,0,0,1.7314e-06,0,0,0.00028362
0,0,0,0,0,2.5322e-05,0,0,0,0,0,0,0,0,0,0,0.00048132,0,0,8.4318e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039475,0,0,0
0,0,2.8982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010891,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212e-05,3.5659e-05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9255e-05,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.556e-05,6.5125e-05,0,0,3.346e-06,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.673e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.5691e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.4576e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.392e-05,0,0,0,0,0,0,0,0
