0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2203e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.3808e-05,0,0,0,0,0,0.0003747,0,0,0,0,0
0,0,0,0,0.00021254,0,0,0,0,0,0,0,0,0,0,0.00021187,0,0,0,0,0
0,0,0,0,0.00024719,0,0,0,0,0,0,0,0,0,0,0.00036489,0,0,0,0,0
0,0,0,0,2.6567e-05,0,0,0,0,0,0,0,0,0,0,0.00065327,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044728,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8527e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00020544,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.7268e-05,0,0,0,0,1.3732e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8471e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.0847e-05,0,0,0,0,0,8.0645e-05,0,0,0,0,0,0,0,0,0,3.2725e-06,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6363e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4907e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3816e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
