0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.1479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00024984,0,0,0,0,0,0,0,0,0,0,0,0,4.3436e-05
0,0,4.055e-05,7.0833e-05,0,0,0,0,0,0,0,0,0,0,0,0.0001508
0,0,0,0.0001711,0,0,0,0,0,0,0,0,0,0,0,0.00017538
0,0,0.00019621,0.00016834,0,0,0,0,0,0,0,0,0,0,0,1.885e-05
0,0,0.00029824,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5532e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00012081,0,0,0,0
0,0,9.1564e-06,0,0,0,0,0,0,0,0,3.9558e-05,0,0,0,0
0,0,5.2322e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.2065e-06,0,0,7.007e-05,0,4.1797e-05
0,0,0,0,0,0,0,0,0,0,1.6033e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.4203e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.3134e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.0627e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.2765e-06,0,8.1748e-06,0,0
0,0,0.00071289,8.0952e-05,0,0,0,0,0.0001093,0,0,0.00012616,0,0.00031765,0,3.606e-05
0,0,0.0022106,0.00082424,0,0,0,0,0.00017188,0,0,0,0,9.4594e-05,0,0.00016227
0,0,0.003414,0.0014461,0,0,0,0,0.00019711,0,8.6576e-05,0,0,9.1091e-05,0,0.00017702
0,0,0.0040341,0.0023191,0,0,0,0,9.8086e-05,0,0.00014216,0,0,1.051e-05,0,5.0812e-05
0,0,0.0023362,0.0023706,0,0,0,0,7.193e-05,0,6.6268e-05,0,0,0,0,6.7203e-05
0,0,0.0011236,0.0015942,0,0,0,0,1.2144e-05,0,0,0,0,1.8685e-05,0,0
