0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.5538e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00030698,5.5204e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.9968e-05,4.9823e-05,0.00019165,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00019317,0,0.0002229,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00019005,0.00024108,2.3956e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00036644,0,0,0,0,0,0,0
0,0,0,0,0,0,2.8219e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00013014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.2613e-05,0,0,0,0,0,0,1.125e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.4288e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.4051e-06,0,0,0,5.3121e-05,0,0,0,7.4768e-05,0,0
0,0,0,0,0,0,0,0,0,1.7026e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.6321e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.5186e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.3765e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
