0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.1627e-05,0,0,0,0,0,0,0
0,0,0,0,0,6.7547e-05,0,0,0,0,0.00033172,0,0,0,0,0,0,0
0,0,0,0,0.00019656,0,0,0,0,0,5.3839e-05,0.00011772,0,0,0,0,0,0
0,0,0,0,0.00022861,0,0,0,0,0,1.7367e-06,0.00028284,0,0,0,0,0,0
0,0,0,0,2.457e-05,0,0,0,0,0,0.00048281,8.4088e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00039598,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.758e-05
0,0,0,0,0,0,0,0,0,0.00010678,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.4963e-05,1.2157e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.947e-05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.1465e-06,6.8599e-05,0,0,6.4998e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5732e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.3563e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.2514e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
