0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.3286e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00029782,0,0,0,0,5.5116e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,4.8337e-05,0,8.1347e-05,0,0,0.00019135,0,0,0,0
0,0,0,0,0,0,0,0,0,1.5593e-06,0,0.00019544,0,0,0.00022254,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00043348,0,5.8105e-05,0,0,2.3918e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00035551,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.7745e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020582,0
0,0,0,0,0,0,0,0,0,1.0915e-05,0,0,0,0,0,0,0,6.7393e-05,0
0,0,0,0,0,0,0,0,0,6.2371e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.413e-06,0,0,7.4673e-05,0,0,0,0,0,0,0,0,0,5.3036e-05,0,0,0,0
0,1.7065e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.6406e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.5268e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.1429e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8.7118e-06,0,0,0,0,0,4.3609e-06,0,0,0,0,0,0,0,0
0,0,0,0,0.00039328,0,0,0,0,0.0008498,0.0002562,9.2968e-05,0,0,0,0,0,0,0
0,0,0,0,0.00014561,0,0,0,0,0.0026383,0.0002006,0.00094447,0,0,0.00016847,0,0,0,0
0,9.2152e-05,0,0,9.7075e-05,0,0,0,0,0.0042365,0.00023004,0.0015477,0,0,0.00022462,0,0,0,0
0,0.00015131,0,0,1.1201e-05,0,0,0,0,0.0054637,0.00011447,0.0022196,0,0,6.4476e-05,0,0,0,0
0,7.0536e-05,0,0,4.107e-05,0,0,0,0,0.0035661,8.3948e-05,0.0020516,0,0,5.0956e-05,0,0,0,0.00011131
0,0,0,0,1.9913e-05,0,0,0,0,0.0016513,1.4173e-05,0.0015826,0,0,0,0,0,0,2.9073e-05
0,0,0,0,7.8406e-05,0,0,0,0,0.00044751,0,0.00078706,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.0541e-05,0.00017444,0.00032645,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00024639,6.3387e-06,0,0,0,0,0,0,0
0,7.9637e-06,0,0,0.0001145,0,2.7745e-05,0,0,0,0.00011665,0,0,0,0,0,0,0,0
0,0.00012059,0,0,6.2227e-06,0,1.8208e-05,0,0,9.9793e-05,0.00026275,0,0,0,0,0,0,0,0
0,2.7304e-05,0,0,0,0,0,2.4716e-05,0,6.5489e-05,0.00024639,0,0,0,0,0,0,0,0
0,9.3289e-05,0,0,6.4716e-05,0,0,0.00013548,0,8.4201e-05,0.00027365,0,0,0,0.00010087,0,0,0,3.9041e-05
0,0,0,0,0.00016304,0,0,0.00016294,0,5.4575e-05,0.00059963,0,2.0945e-05,0,0,0,0,0,7.476e-06
0,1.1377e-05,0,0,0,0,0,9.7948e-05,0,0,0.00050151,0,0.00029806,0,0,0,0,0,0
0,1.1377e-05,0,0,0,0,0,3.6616e-06,0,0,4.906e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8967e-05,0,0
0,0,0,0,0,0,3.6415e-05,0,0,0,0,0,1.7723e-05,0,0,0,0.00021804,0,0
0,0,0,2.4985e-05,0,0,0.00012485,2.9293e-05,0,0,5.5602e-05,0,0.00010311,0,0,0,0,0,0
0,8.6463e-05,0,0.00035888,0,0,1.7341e-05,0,0,0,9.8121e-05,0,0.00018851,0,0,0,0,0,0
0,2.1616e-05,0,0.00016013,2.3646e-05,2.0076e-05,0.00015346,0.00010436,0,0.00055978,0.00017444,0.00034652,3.5446e-05,0,0.00018927,0,0,0.00021857,0
0,8.1913e-05,0,0,2.3646e-05,0.0003703,8.2368e-05,0.00051262,0,0.0054309,5.7782e-05,0.0012582,0,0,0.00056884,0,0,0.00014389,0.00016198
0,1.934e-05,0,0,3.6092e-05,0.00032122,0,0.00076436,0,0.020356,4.2519e-05,0.0047298,0,0,0.00052412,0,0,0,0.0005499
0,0,0,0,0.00011076,0,0,0.00050438,0,0.035567,0.00013955,0.006176,5.8002e-05,0,0.00062708,0,4.1752e-05,0,0.00052415
0,0,0,0,0.00052769,0,0,0.00033229,0,0.036984,9.5941e-05,0.0059679,0,0,0.00033382,0,0.00021494,0,0.00056402
0,4.3232e-05,0,0,0.00042066,0,0,0.00021237,0,0.026483,0,0.0070159,0,0,0.00040141,0,0,0,0.00052664
0.00012407,1.479e-05,0,0,0.00038954,0,0,5.1262e-05,0,0.012212,0,0.0059204,0,0,0.00022566,0,0,0,0.00035386
0.00025425,7.9637e-06,0,0,0.00040697,0,0,0,0,0.0050583,0,0.0038054,7.7336e-05,0,4.1597e-06,0,0,0,0
0,1.2514e-05,0,0,5.6005e-05,0,0,0,0,0.0018041,8.9399e-05,0.0020559,1.45e-05,0,0,0,0,0,0
0,0.00010808,0,0,0.00016926,0,0,0,0,0.00066269,0.00092125,0.0010015,0.00041407,0,0,0,0,0,0
0,0.00017065,6.9367e-06,0,0.0010417,0,0,0,0,0,0.0022633,0.00019122,0.0016128,0,6.5515e-05,0.00021565,0,0,0
0,5.0058e-05,0.00016301,0,0.0013304,0,0,0,0,4.9897e-05,0.0035956,2.1129e-06,0.0030483,1.6276e-05,0.00011231,0.00019202,0,0,0
0,5.6884e-06,0.00014452,0,0.0010628,9.8151e-05,0,1.8308e-05,0,0,0.0075084,9.9307e-05,0.0034495,7.3243e-05,0.00035774,0.000161,0,0.00024589,0
0,0,0,4.0885e-05,0.001929,0.0005666,3.2947e-05,0.00025906,0,0,0.012902,0.00023242,0.0039328,1.6276e-05,0.00019447,0.00014327,0,0.00040618,0
0,0,4.7401e-05,7.8363e-05,0.0020224,0.00013161,7.8033e-06,0.00067465,0,0,0.015066,0.00013523,0.0049237,0.00015869,8.3194e-06,0,0,0.0003224,2.9904e-05
0,8.6463e-05,0,2.8392e-05,0.001145,0,0,0.00071035,0,0,0.012226,3.1694e-06,0.0050881,0.00049236,0,0.00012555,0,0.00051365,2.5751e-05
0,8.5326e-05,0,0,0.00036714,0,0,0.0006481,0,0,0.0080285,0,0.0027261,0.00065716,0,0.0003412,0,0.00038979,0
0,0,0,0,0,0,0,0.00026821,0,0,0.0033154,0,0.00018689,0.00026449,8.6314e-05,0,0,0.00010382,0
0,0,0,0,0,0,0,0,0,0,0.0010205,0,0,0,1.5599e-05,0,0,0,0
0,0,4.162e-05,0,0,0,0,0,0,0,6.3234e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8986e-05,0,0,1.4764e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00017086,0,0,0.00018853,0,0,8.6703e-06,0,0,0,0,0,2.4167e-05,0,0,5.9082e-06,0.00011134,0,0
0.00032748,0,0,0.0001749,0,0,7.9767e-05,9.154e-06,0,0.00015749,0.00014391,0,0.00021428,0,0,1.0339e-05,0.00010979,0,0
0.00054511,0.00026963,0,0.00038727,0,4.0153e-05,4.3351e-06,0.0016752,0,0.00024636,0.0004688,0.00016375,0.00022556,0.00011902,0,0.0001093,0,0,2.3259e-05
0,0.00037885,5.8962e-05,0.0002067,6.3472e-05,0.00019853,0.00018901,0.0077635,0,0.0015842,0.00028673,0.0017157,0.0005059,0.0002594,0.00017159,0.00016691,6.1854e-05,0,7.559e-05
0,7.5087e-05,0.00022891,0.00028847,0.00020286,0.0005666,0.0001604,0.01346,0,0.018176,0.00016572,0.0049558,0.00065413,0.0001353,0.00084026,0.00040323,0.0005938,0,0.0011721
0,0,0.00062662,6.8142e-05,0.00030989,0.00054875,9.7107e-05,0.016766,0,0.062907,0.00048188,0.012494,0.00026262,0.00050863,0.0023107,0.0009911,0.00096029,0,0.0022652
0.00037833,4.892e-05,0.00052488,4.3157e-05,0.00044306,0.00046622,2.0809e-05,0.012752,0,0.098415,0.00026166,0.017566,0.00027068,0.00074261,0.0030304,0.0013175,0.0011551,0,0.0020667
0.0009926,0,0.0005665,0.00024645,0.00079775,1.7846e-05,0.00020549,0.0086441,0,0.097088,0.00028455,0.019386,0.00051235,0.00064698,0.0034338,0.00084635,0.00087833,0,0.0022245
0.00095802,0.00013083,0.00047401,0.00021238,0.00076291,0,0.00013352,0.0042273,0,0.06891,0.00054185,0.021723,0.00090547,0.00019328,0.0023773,0.00056719,0.00060308,0,0.00098766
0.00073835,0.00028328,0.00059193,6.0192e-05,0.0012831,0,2.0809e-05,0.002305,0,0.036392,0.00055384,0.023154,0.0014597,6.1036e-06,0.00061668,0.00014771,0.00039432,0,0.00029489
0.00075665,0.00022754,0.00062199,7.2685e-05,0.0010691,0.0005666,0,0.00087604,0,0.017715,0.00028346,0.02075,0.0025456,0,6.1356e-05,0,0.00034948,0,5.7316e-05
0.00055935,0.00029238,0.00053182,0.00021692,0.0006509,0.00070044,0,0.0004101,0,0.0087803,0.000447,0.018305,0.003327,0,2.2878e-05,7.3853e-06,0,0,3.5719e-05
0.00076072,9.3289e-05,0.0015272,0.00024645,0.002285,0.0011667,1.7341e-05,0.00022885,1.4833e-05,0.004539,0.0025206,0.016588,0.0072422,3.8656e-05,0,4.5789e-05,0,9.4715e-05,0.0001354
0.0015886,0,0.0022244,0.00030096,0.0047119,0.0014433,4.3351e-06,0.00042108,0.00011867,0.0020099,0.0071607,0.010709,0.017536,0.00011902,0,0.00020826,0,0.00024954,0.00014371
0.002634,0,0.0019804,0.00016695,0.0075743,0.00090566,0,0.0011543,0.00031892,0.00065489,0.016252,0.0048491,0.040904,0.00027365,4.1597e-06,0.00023633,9.8967e-05,0.00056283,8.3066e-06
0.0046619,0,0.00074917,0.00036229,0.0086135,0.0014053,0,0.0030162,0.00050248,0.0005208,0.03065,0.0027193,0.069217,0.0012095,0.00017679,0.0007592,0.00061236,0.00062293,0.00019936
0.0054613,0.00014335,0.00014798,0.00064167,0.010241,0.002717,2.1676e-05,0.0033797,0.00051731,0.00037423,0.047015,0.0019597,0.089938,0.003123,0.00021319,0.00093202,8.8143e-05,0.00094897,0.00013041
0.0044891,4.7782e-05,9.249e-06,0.00042702,0.011536,0.0025519,5.2022e-06,0.00303,0.00050619,0.0001762,0.060783,0.0010734,0.087897,0.0053671,0,0.00062184,0,0.0025865,0.00012626
0.0038341,0,0,6.8142e-05,0.0082625,0.0012938,0,0.0034758,0.000445,0,0.053269,0.00012149,0.064477,0.0052206,6.4476e-05,0.0013855,0,0.0034061,0.00012875
0.0018876,5.1195e-05,0,0,0.0032993,0.00040376,0,0.0035426,0.00030408,0,0.034567,0,0.031748,0.004067,0.00046069,0.0011299,0,0.0014972,0
0,0.00037543,0,0,0.0013964,0,0,0.0023883,0.0001094,0,0.014767,0,0.0073179,0.0020264,0.00027454,0.00033529,0,0.00076501,1.3291e-05
0,0.00022981,0,0,0.00045302,0,5.4623e-05,0.00098588,0,9.3556e-05,0.0041025,0,0.00081203,0.00088502,0.00012167,0.00015804,0,0.0003734,0
0,0,0,0,0.00028127,0,8.6703e-07,0.00023251,0,0,0.00017008,0,8.7003e-05,0,0.0003515,0,0,6.9215e-05,0
0,0,0,0,4.7293e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4742e-05,0,0
2.034e-05,0,0,0.0002737,0,0,0,0,0,0,0,0,0,0,0,0,0.0002567,0,0
5.6952e-05,0,0,0.00028733,0.00011823,0,6.9362e-06,0,0.000178,0,1.8534e-05,0,0,0,0,0.00021122,0.00012526,0,0
4.8816e-05,3.6406e-05,7.3992e-05,8.4042e-05,0.00024144,0,0.00019595,0.0011973,0.00025958,0.00029938,0.00052113,0.0002208,0.00067991,0,7.2795e-06,0.0014756,0.00039896,0,0.00018773
0.00048003,0.00027759,0,0.00049744,0.00052022,0.00038814,0.00014393,0.011898,0.00016502,0.00081082,0.0010215,0.0023062,0.0015064,0.00033468,9.7753e-05,0.0047871,0.00079792,5.8286e-05,0.00014786
0.00093361,0.00022754,0.00053644,0.00080407,0.0012421,0.0005889,0.0003286,0.034202,0.00092894,0.0067875,0.0024639,0.0073582,0.0030805,0.00085451,0.0013644,0.0091592,0.00085204,0,0.001197
0.0009031,0.00014448,0.0010706,0.00077114,0.0014126,0.0011377,0.0005497,0.054005,0.0013035,0.049831,0.003008,0.016369,0.0052443,0.0011515,0.0043396,0.012475,0.0010376,0,0.0055671
8.9496e-05,0.00010467,0.002007,0.00045428,0.0018345,0.0012247,0.00053409,0.061733,0.0026923,0.13128,0.001933,0.032947,0.0045531,0.0012116,0.0089517,0.015635,0.0011629,5.6465e-05,0.0082593
0.0006102,9.1014e-06,0.0022186,0.00057126,0.0022265,0.0022396,0.00076212,0.048566,0.0045761,0.19349,0.00096268,0.047227,0.0047417,0.0020111,0.011277,0.01358,0.0017118,0.00077594,0.0071927
0.00052274,2.958e-05,0.001992,0.00097216,0.0029234,0.0022664,0.0008861,0.031357,0.0084643,0.19144,0.0010325,0.060505,0.0055263,0.0019857,0.010633,0.0069495,0.0027432,0.0017322,0.006019
0.0012448,0.00013197,0.0024926,0.00056331,0.0043148,0.0019563,0.00069362,0.019197,0.017546,0.13995,0.0011197,0.070909,0.0057261,0.0013652,0.0083943,0.0039422,0.0030695,0.0017286,0.0027694
0.0020645,0.0002628,0.0038719,0.00040772,0.0051574,0.0010083,0.00034334,0.011605,0.031725,0.081445,0.00086346,0.08122,0.0054683,0.00082907,0.0047078,0.0024977,0.003368,0.0014572,0.00090293
0.0065617,0.00016041,0.0075032,0.0002101,0.0038954,0.0010685,0.00046039,0.0072683,0.05244,0.048284,0.0011753,0.085527,0.0067492,0.0003062,0.0032019,0.0014564,0.0028407,0.0011785,0.00052083
0.018697,0.00028556,0.013686,0.0003214,0.0038743,0.0010484,4.1617e-05,0.0042475,0.079459,0.028726,0.0012941,0.082585,0.011629,0.00010783,0.0025655,0.00093497,0.0023891,0.00082511,0.00086555
