0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.7584e-05,0,0
0,0,3.2639e-05,0,0,0,0,0,0,0,0,0.0001121,0,0
0,0,0.00011331,0,0,0,0,0,0,0,0,1.8193e-05,6.0732e-05,0
0,0,0.00013179,0,0,0,0,0,0,0,0,0,0.0001467,0
0,0,1.4164e-05,0,0,0,0,0,0,0,0,8.8033e-05,0.00014434,0
0,0,0,0,0,0,0,0,0,0,0,9.5662e-05,5.1267e-05,0
0,0,0,0,0,0,0,0,2.5992e-05,0,0,0,0,0
0,0,0,0,0.00011409,0,0,0,0,0,0,0,0,0
0,0,0,0,3.7358e-05,0,0,0,0,0,0,4.1082e-06,0,0
0,0,0,0,0,0,0,0,0,0,0,2.3475e-05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4113e-06,0,6.8356e-05,0,0,0,0,0,0,0,0,0,0,0
1.2056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.572e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4917e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.8368e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.1106e-05,0,0,0,0,0,0,0,0,0
3.5366e-05,0.00010636,0,0,0.00039377,0,0,0,0,0,0,0.00026116,0.00014828,0
2.8936e-05,0.00016726,0.00014164,0,1.3126e-05,0,0,0,0,0,0,0.0005728,0.0012699,0
0.0001278,0.00019181,0.00013302,0,0,0,0,0,0,0,0,0.0006086,0.0024806,0
0.00011413,9.5448e-05,3.8181e-05,0,0,0,0,0,0,0,0,0.00058102,0.00364,0
4.9833e-05,6.9996e-05,5.0498e-05,0,0,0,0,0,0,0,0,0.00022889,0.0031336,0
0,1.1817e-05,0,0,0,0,0,1.6331e-05,0,0,0,0.00015494,0.0018362,0
0,0,0,0,0,0,0,6.4305e-05,0,0,0,0.00010388,0.00067436,0
0,0,0,0,0.00016155,0,0,0,0,0,0,1.4085e-05,0.0002453,0
0,0,0,0,0.00022819,0,0,0,0,0,0,0,4.7324e-06,0
5.6264e-06,0,0,0,0.00010803,0,0,0,2.5992e-05,0,8.1607e-05,0,0,0
8.5199e-05,0,0,0,0.00024333,0,0,0,1.7057e-05,0,4.4352e-06,3.7561e-05,0,0
1.929e-05,9.9994e-06,0,0,0.00021708,0,2.7959e-05,0,0,0,0,2.4649e-05,0,0
6.5909e-05,7.8177e-05,5.9735e-05,0,0.00025343,0,6.4203e-05,5.3077e-05,0,0,0,5.9275e-05,0,0
0,0.00016181,0,0,0.00055532,0,0,0.00013371,0,0,1.1531e-05,2.5823e-05,0,0
8.0376e-06,9.7267e-05,0,0,0.00046445,0,0,0,0,0,0.0001641,0,0,0
8.0376e-06,3.6361e-06,0,0,4.5435e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.9e-05,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00019608,0,0,3.4115e-05,0,9.7574e-06,0,0,0
0,2.9089e-05,0,0,5.1493e-05,0,0,2.2456e-05,0.00011696,0,5.677e-05,0,0,0
6.1086e-05,0,0,0,9.0871e-05,0,0,0.00032254,1.6245e-05,0,0.00010378,0,0,0
5.546e-05,5.8178e-05,8.1289e-05,0,0.00030189,0,6.1097e-05,0.00014392,0.00014377,0,1.9515e-05,9.3315e-05,0.00041645,0
0.0002347,0.00026635,0.00020137,0,0.00015246,0,0.00044839,0,7.7164e-05,0,0,0.0015013,0.0018228,0
0.00015593,0.0001509,0.00035903,0,3.9377e-05,0,0.00080979,0,0,0,0,0.0049639,0.0074827,7.4952e-05
9.2433e-05,0.00047542,0.00085723,0,0.00012924,3.7547e-05,0.00018536,0,0,0,3.1933e-05,0.0077481,0.011925,0
4.6618e-05,0.00046906,0.00084861,0,8.8851e-05,0.0001933,0,0,0,0,0,0.0077715,0.012589,0
3.0543e-05,0.00045906,0.00065093,0,0,0,3.1066e-06,0,0,0,0,0.0058342,0.010813,0
5.1441e-05,7.0905e-05,0.00033193,0,0,0,0,0,0,0,0,0.0025353,0.0074614,8.6266e-05
1.929e-05,0,0.00016319,0,0,0,0,0,0,0,4.2578e-05,0.00087211,0.0042276,0.00024607
8.8414e-06,0,0.00013363,0,8.2793e-05,0,0,0,0,0,7.9833e-06,0.00017665,0.0020744,0
0.00015754,0,0.00012501,2.2538e-05,0.00079663,0,5.799e-05,1.429e-05,0,0,0.00021732,0,0.00092281,1.697e-05
0.00041876,3.2725e-05,4.6803e-05,0.00018567,0.0021981,0,4.5564e-05,0.00010105,0,0,0.00093227,0,0.00014749,0.00013576
0.00026122,8.1813e-06,6.6509e-05,0.00025865,0.0035894,0,0.00013151,0.00017352,0,0,0.0016215,1.878e-05,0.00011279,0.00027435
7.2339e-05,0.00027271,0.00029128,0.00041212,0.0069698,0,0.00042043,4.6953e-05,0,0,0.001735,0,0.00013882,0.00013576
0.00018808,0.00028635,0.00031345,0.00042822,0.012421,0,0.00060061,8.8802e-05,3.0866e-05,0,0.0022016,0,0.00017352,1.8385e-05
