0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8959e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4985e-05,0.00015832,0,0,0,0
0,0.00019539,0,0,0,0,0,7.478e-05,0,0,0,0,0,0,0,2.5696e-05,0,0,0,0
0,0.00022724,0,0,0,0,0,0.00018064,0,0,0,0,0,0,0,0,0,0,0,0
0,2.4424e-05,0,0,0,0,0,0.00017772,0,0,0,0,0,0,0,0.00012434,0,0,0,0
0,0,0,0,0,0,0,6.3126e-05,0,0,0,0,0,0,0,0.00013511,0,0,0,0
0,0,0,0,0,0,2.7526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00021819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.1442e-05,0,0,0,0,0,0,0,0,0,0,5.8024e-06,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3156e-05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4319e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011516,0,0,0,0,0
1.716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6607e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5463e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.8541e-05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
